Time (min),Temp output (°C),Temp input (°C)
2.0799999999999996,41.11955880238062,42.473
2.0899999999999994,41.126213422735084,42.473
2.099999999999999,41.132835323550545,42.473
2.109999999999999,41.13942466570292,42.473
2.1199999999999988,41.14598160927715,42.473
2.1299999999999986,41.15250631357105,42.473
2.1399999999999983,41.15899893709922,42.473
2.149999999999998,41.16545963759685,42.473
2.159999999999998,41.17188857202358,42.473
2.1699999999999977,41.178285896567324,42.473
2.1799999999999975,41.18465176664803,42.473
2.1899999999999973,41.19098633692148,42.473
2.199999999999997,41.19728976128305,42.473
2.209999999999997,41.20356219287144,42.473
2.2199999999999966,41.20980378407238,42.473
2.2299999999999964,41.21601468652236,42.473
2.239999999999996,41.222195051112294,42.473
2.249999999999996,41.22834502799121,42.473
2.259999999999996,41.23446476656987,42.473
2.2699999999999956,41.24055441552441,42.473
2.2799999999999954,41.24661412279994,42.473
2.289999999999995,41.25264403561418,42.473
2.299999999999995,41.258644300460986,42.473
2.3099999999999947,41.264615063113936,42.473
2.3199999999999945,41.27055646862987,42.473
2.3299999999999943,41.27646866135241,42.473
2.339999999999994,41.28235178491546,42.473
2.349999999999994,41.288205982246716,42.473
2.3599999999999937,41.2940313955711,42.473
2.3699999999999934,41.29982816641428,42.473
2.3799999999999932,41.30559643560603,42.473
2.389999999999993,41.3113363432837,42.473
2.399999999999993,41.31704802889562,42.473
2.4099999999999926,41.32273163120448,42.473
2.4199999999999924,41.32838728829069,42.473
2.429999999999992,41.33401513755575,42.473
2.439999999999992,41.33961531572558,42.473
2.4499999999999917,41.345187958853835,42.473
2.4599999999999915,41.35073320232524,42.473
2.4699999999999913,41.356251180858834,42.473
2.479999999999991,41.36174202851129,42.473
2.489999999999991,41.36720587868013,42.473
2.4999999999999907,41.372642864107,42.473
2.5099999999999905,41.37805311688087,42.473
2.5199999999999902,41.383436768441264,42.473
2.52999999999999,41.38879394958143,42.473
2.53999999999999,41.39412479045153,42.473
2.5499999999999896,41.39942942056181,42.473
2.5599999999999894,41.404707968785736,42.473
2.569999999999989,41.40996056336313,42.473
2.579999999999989,41.41518733190327,42.473
2.5899999999999888,41.42038840138801,42.473
2.5999999999999885,41.42556389817486,42.473
2.6099999999999883,41.43071394800005,42.473
2.619999999999988,41.43583867598159,42.473
2.629999999999988,41.44093820662231,42.473
2.6399999999999877,41.44601266381289,42.473
2.6499999999999875,41.45106217083483,42.473
2.6599999999999873,41.45608685036352,42.473
2.669999999999987,41.461086824471145,42.473
2.679999999999987,41.46606221462971,42.473
2.6899999999999866,41.47101314171394,42.473
2.6999999999999864,41.475939726004256,42.473
2.709999999999986,41.48084208718968,42.473
2.719999999999986,41.48572034437074,42.473
2.7299999999999858,41.49057461606238,42.473
2.7399999999999856,41.49540502019682,42.473
2.7499999999999853,41.50021167412642,42.473
2.759999999999985,41.50499469462656,42.473
2.769999999999985,41.509754197898445,42.473
2.7799999999999847,41.51449029957194,42.473
2.7899999999999845,41.51920311470838,42.473
2.7999999999999843,41.523892757803374,42.473
2.809999999999984,41.528559342789556,42.473
2.819999999999984,41.533202983039395,42.473
2.8299999999999836,41.53782379136792,42.473
2.8399999999999834,41.54242188003548,42.473
2.849999999999983,41.54699736075043,42.473
2.859999999999983,41.55155034467192,42.473
2.869999999999983,41.556080942412514,42.473
2.8799999999999826,41.560589264040935,42.473
2.8899999999999824,41.56507541908471,42.473
2.899999999999982,41.56953951653283,42.473
2.909999999999982,41.57398166483843,42.473
2.9199999999999817,41.57840197192139,42.473
2.9299999999999815,41.58280054517096,42.473
2.9399999999999813,41.587177491448394,42.473
2.949999999999981,41.59153291708951,42.473
2.959999999999981,41.5958669279073,42.473
2.9699999999999807,41.6001796291945,42.473
2.9799999999999804,41.604471125726135,42.473
2.9899999999999802,41.60874152176207,42.473
2.99999999999998,41.612990921049544,42.473
3.00999999999998,41.61721942682569,42.473
3.0199999999999796,41.62142714182005,42.473
3.0299999999999794,41.62561416825705,42.473
3.039999999999979,41.62978060785851,42.473
3.049999999999979,41.63392656184609,42.473
3.0599999999999787,41.63805213094377,42.473
3.0699999999999785,41.6421574153803,42.473
3.0799999999999783,41.6462425148916,42.473
3.089999999999978,41.65030752872322,42.473
3.099999999999978,41.65435255563274,42.473
3.1099999999999777,41.65837769389216,42.473
3.1199999999999775,41.66238304129031,42.473
3.1299999999999772,41.66636869513519,42.473
3.139999999999977,41.67033475225636,42.473
3.149999999999977,41.67428130900729,42.473
3.1599999999999766,41.67820846126771,42.473
3.1699999999999764,41.682116304445906,42.473
3.179999999999976,41.68600493348107,42.473
3.189999999999976,41.6898744428456,42.473
3.1999999999999758,41.693724926547375,42.473
3.2099999999999755,41.697556478132064,42.473
